sid,district,name,lat,lon,cap,need,stock,deficit,surplus,zero_share
563,新店區,安居公教住宅,24.9595,121.51293,24.0,5.0,8.5,0.0,0.0,12.4
564,新店區,安康立體停車場,24.96261,121.51267,30.0,6.1,13.1,0.0,6.0,3.8
565,新店區,安康高中,24.96927,121.51521,75.0,8.0,13.8,0.0,0.0,0.7
566,新店區,安德停車場,24.96039,121.50882,12.0,3.2,4.9,0.0,0.0,12.0
567,新店區,安成安德街口,24.96115,121.50999,29.0,6.8,11.4,0.0,0.0,8.6
568,新店區,安民街35巷口,24.96484,121.51564,13.0,3.6,6.8,0.0,0.0,8.8
569,新店區,安民街停車場,24.97077,121.51686,16.0,2.8,3.6,0.0,0.0,20.6
570,新店區,安興祥和路口,24.97666,121.51546,15.0,2.5,5.4,0.0,2.6,10.9
571,新店區,安華公園,24.97374,121.53538,22.0,12.0,8.9,4.9,0.0,8.9
572,新店區,寶中寶橋路口,24.97862,121.55028,17.0,6.9,4.8,3.2,0.0,1.6
573,新店區,寶中路97巷口,24.98047,121.54878,13.0,10.2,7.8,3.9,0.0,3.7
574,新店區,寶強文化路口,24.97914,121.54351,11.0,2.7,2.1,0.0,0.0,17.2
575,新店區,寶橋路235巷,24.98278,121.55102,32.0,10.5,7.2,4.9,0.0,0.0
576,新店區,寶橋路235巷口,24.97955,121.55234,44.0,8.2,6.2,3.3,0.0,0.7
577,新店區,寶橋路29巷,24.97492,121.54389,10.0,4.8,3.8,1.8,0.0,16.9
578,新店區,寶橋路78巷,24.97368,121.5476,44.0,13.1,16.6,0.0,0.0,3.2
579,新店區,寶高智慧產業園區,24.9775,121.551,35.0,14.0,10.1,6.0,0.0,0.6
580,新店區,寶高路120巷口,24.97622,121.55433,14.0,6.6,7.2,0.4,0.0,22.6
581,新店區,小金門友誼公園,24.97699,121.53791,60.0,13.0,16.0,0.0,0.0,3.2
582,新店區,屈尺景觀公園,24.91988,121.54668,16.0,0.1,6.1,0.0,4.1,0.0
583,新店區,崇光女中,24.97156,121.53904,39.0,7.1,14.1,0.0,0.0,0.1
584,新店區,廣興河濱公園,24.91255,121.53739,16.0,0.1,6.8,0.0,4.8,0.0
585,新店區,建國民權路口,24.98318,121.53746,32.0,10.0,4.4,7.1,0.0,4.1
586,新店區,忠誠里(北新路2段97巷),24.97427,121.54278,40.0,7.1,7.7,0.5,0.0,6.8
587,新店區,惠國市場,24.97042,121.54338,36.0,6.4,9.0,0.0,0.0,6.2
588,新店區,捷運七張站(1號出口),24.974997,121.54277,42.0,17.3,18.4,1.5,0.0,5.4
589,新店區,捷運十四張站,24.983818,121.52833,95.0,16.7,14.8,4.4,0.0,5.5
590,新店區,捷運大坪林站(1號出口),24.9828,121.541,47.0,12.5,9.8,4.5,0.0,4.0
591,新店區,捷運大坪林站(5號出口),24.98288,121.54376,92.0,32.3,26.3,10.8,0.0,13.7
592,新店區,捷運小碧潭站(1號出口),24.97152,121.53029,29.0,2.0,5.0,0.0,2.7,6.2
593,新店區,捷運新店區公所站(1號出口),24.96737,121.54101,42.0,16.0,13.1,5.2,0.0,0.1
594,新店區,捷運新店站,24.95861,121.53866,55.0,8.2,22.7,0.0,13.3,0.4
595,新店區,文山國中,24.95521,121.53937,25.0,5.3,15.6,0.0,9.6,0.7
596,新店區,新北市立圖書館新店分館,24.98214,121.5409,35.0,5.5,6.2,0.2,0.0,1.8
597,新店區,新北捷運環狀線南機廠,24.98343,121.52891,21.0,4.3,4.1,0.9,0.0,31.5
598,新店區,新和活動中心,24.98677,121.52183,37.0,8.1,21.7,0.0,12.4,0.3
599,新店區,新和街32巷口,24.9847,121.5192,17.0,3.4,10.5,0.0,6.7,1.1
600,新店區,新安永安街94巷口,24.98446,121.52034,20.0,5.5,14.2,0.0,7.9,1.1
601,新店區,新安永安街口,24.98542,121.52138,20.0,9.5,9.3,1.6,0.0,8.5
602,新店區,新店公有中央市場,24.97531,121.52729,42.0,9.5,16.4,0.0,0.0,3.4
603,新店區,新店新和國小,24.98498,121.51768,36.0,5.6,24.9,0.0,18.5,0.0
604,新店區,新店行政園區,24.96757,121.54205,93.0,5.2,20.2,0.0,14.3,0.0
605,新店區,新店高中,24.97418,121.53421,47.0,14.6,17.0,0.0,0.0,5.9
606,新店區,新店高中(中央路),24.97508,121.53103,85.0,12.7,15.0,0.0,0.0,0.3
607,新店區,明德路65巷口,24.9767,121.54145,15.0,4.7,5.1,0.3,0.0,36.6
608,新店區,柴埕市民活動中心,24.96678,121.51648,30.0,3.6,9.4,0.0,5.3,2.7
609,新店區,民權二十張路口,24.98291,121.53966,14.0,3.1,3.5,0.1,0.0,4.0
610,新店區,民生路156巷,24.98202,121.52751,31.0,12.2,12.2,1.8,0.0,13.1
611,新店區,永平休閒廣場,24.98432,121.5161,15.0,5.0,8.7,0.0,0.0,2.1
612,新店區,永平街23巷,24.98316,121.51604,18.0,3.9,12.2,0.0,7.7,0.6
613,新店區,溪洲原住民族生活文化園區Cinemnemay,24.96826,121.52834,21.0,2.7,10.4,0.0,7.2,1.7
614,新店區,直潭活動中心,24.93893,121.53329,15.0,0.0,6.8,0.0,4.8,0.0
615,新店區,直潭淨水廠(直潭二街),24.9431,121.53536,15.0,0.0,5.2,0.0,3.2,0.0
616,新店區,碧潭大橋(溪洲路6巷),24.96061,121.53426,12.0,1.3,6.1,0.0,4.1,0.4
617,新店區,碧潭渡船頭,24.9531,121.53746,26.0,3.6,11.9,0.0,7.8,0.3
618,新店區,碧潭西岸,24.95656,121.5348,37.0,2.7,8.9,0.0,5.9,0.8
619,新店區,福民市民活動中心,24.97293,121.53305,15.0,5.4,4.3,1.9,0.0,31.4
620,新店區,綠湖公園,24.97756,121.54751,44.0,3.2,8.5,0.0,4.8,6.1
621,新店區,綠湖公園地下停車場,24.97956,121.54613,27.0,2.9,7.7,0.0,4.3,2.4
622,新店區,胡璉故居紀念館,24.96171,121.52763,10.0,1.5,4.3,0.0,2.3,6.1
623,新店區,輕軌台北小城站(北側),24.95351,121.49833,14.0,0.2,5.1,0.0,3.1,0.0
624,新店區,輕軌台北小城站(南側),24.95312,121.49816,15.0,0.2,6.5,0.0,4.5,0.0
625,新店區,輕軌安康站,24.96525,121.51717,21.0,3.2,7.1,0.0,3.3,1.6
626,新店區,輕軌新和國小站,24.98338,121.5183,23.0,5.5,11.7,0.0,5.4,0.4
627,新店區,輕軌景文科大站,24.95474,121.50964,27.0,1.2,10.3,0.0,8.3,0.8
628,新店區,輕軌玫瑰中國城站,24.95101,121.49418,30.0,1.2,12.2,0.0,10.2,0.0
629,新店區,輕軌耕莘安康院區站,24.95453,121.50368,29.0,0.4,7.8,0.0,5.8,0.0
630,新店區,輕軌陽光運動公園站,24.97193,121.51928,20.0,1.8,8.7,0.0,6.7,0.0
631,新店區,輕軌雙城站,24.94679,121.48985,21.0,0.6,10.6,0.0,8.6,1.6
632,新店區,陽光Park社區,24.9794,121.51555,21.0,3.5,15.7,0.0,11.7,0.0
633,新店區,陽光橋,24.97924,121.52477,76.0,27.6,33.3,0.0,0.0,4.1
634,新店區,雙城公園(安康路),24.95176,121.49035,13.0,0.6,5.4,0.0,3.4,0.7
635,新店區,雙城國小,24.95186,121.48628,15.0,0.2,5.5,0.0,3.5,0.0
636,新店區,青潭國小,24.9531,121.55181,27.0,2.1,10.2,0.0,7.7,0.8
637,新店區,青潭河濱公園,24.95091,121.5474,20.0,0.7,4.7,0.0,2.7,4.7
638,新店區,順德街(御中央3社區),24.9789,121.53,36.0,13.6,16.2,0.0,0.0,9.5
639,新店區,龜山活動中心,24.90303,121.55224,8.0,0.1,3.1,0.0,1.1,0.7
640,新莊區,中信國小,25.05572,121.44954,58.0,23.2,24.0,2.6,0.0,16.4
641,新莊區,中央昌仁路口,25.05895,121.45355,14.0,6.4,3.5,3.9,0.0,9.2
642,新莊區,中平中榮街口,25.05307,121.44464,17.0,8.1,9.9,0.0,0.0,0.3
643,新莊區,中平國中,25.05426,121.44394,50.0,3.0,7.6,0.0,4.2,0.4
644,新莊區,中正仁愛街口,25.03452,121.44462,48.0,13.1,16.1,0.0,0.0,15.0
645,新莊區,中正思源路口(東北側),25.03938,121.46103,45.0,1.3,4.8,0.0,2.8,0.6
646,新莊區,中正思源路口(西南側),25.03821,121.4595,46.0,1.9,9.4,0.0,7.1,1.3
647,新莊區,中正新雅巷口,25.02594,121.41769,48.0,14.0,19.7,0.0,0.0,12.1
648,新莊區,中正路347巷口,25.03403,121.44718,13.0,7.7,5.9,2.9,0.0,24.7
649,新莊區,中正路883巷口,25.02491,121.41682,14.0,7.4,4.9,3.6,0.0,25.6
650,新莊區,中正雙鳳路口,25.0272,121.41803,16.0,7.4,9.6,0.0,0.0,14.3
651,新莊區,中港國小,25.04563,121.44783,58.0,24.9,26.3,2.3,0.0,8.6
652,新莊區,中港大排願景館,25.05894,121.45165,57.0,2.3,4.6,0.0,0.0,7.3
653,新莊區,中港平面停車場,25.04485,121.45271,21.0,7.4,4.2,4.2,0.0,21.2
654,新莊區,中興中正路口(泰坤建設),25.03564,121.44933,50.0,8.4,12.3,0.0,0.0,8.3
655,新莊區,中華中原路口,25.05423,121.45178,64.0,32.6,44.8,0.0,0.0,8.9
656,新莊區,中華自治街口,25.04775,121.4533,46.0,13.2,15.8,0.0,0.0,17.1
657,新莊區,中華里(中華路二段),25.04619,121.45367,48.0,12.2,13.1,1.0,0.0,13.0
658,新莊區,中誠立體停車場,25.04757,121.45137,10.0,8.8,5.8,4.3,0.0,29.1
659,新莊區,丹鳳國小,25.0246,121.41336,15.0,5.0,5.7,0.0,0.0,15.7
660,新莊區,丹鳳派出所,25.02769,121.41466,23.0,14.3,13.9,2.5,0.0,21.8
661,新莊區,五工路68巷口,25.062943,121.45884,25.0,4.3,4.9,0.0,0.0,9.3
662,新莊區,五權一五工三路口,25.06593,121.45797,20.0,2.4,7.1,0.0,4.3,0.4
663,新莊區,伊吉邦社區,25.03019,121.4134,40.0,16.7,15.9,3.3,0.0,25.1
664,新莊區,光華東帝士,25.0108,121.42784,40.0,8.0,20.0,0.0,10.9,0.7
665,新莊區,八德立體停車場,25.02271,121.42532,14.0,4.6,3.7,1.7,0.0,31.6
666,新莊區,化成公園,25.04786,121.4616,30.0,3.4,5.2,0.0,0.0,4.9
667,新莊區,台北醫院(民樂街),25.04267,121.45788,11.0,6.9,6.0,1.9,0.0,26.6
668,新莊區,台水新莊服務所,25.04152,121.46019,36.0,1.6,3.5,0.0,1.5,4.2
669,新莊區,台電台北西區營業處,25.04765,121.4656,13.0,5.3,4.4,1.6,0.0,1.8
670,新莊區,四維公園,25.0213,121.42221,27.0,15.3,17.6,0.0,0.0,14.7
671,新莊區,國家電影及視聽文化中心,25.05605,121.44769,20.0,4.7,5.1,0.3,0.0,17.8
672,新莊區,國泰國小,25.03398,121.44186,14.0,3.2,6.8,0.0,3.1,3.4
673,新莊區,塭仔圳十米園道(幸福路口),25.04972,121.44247,35.0,8.2,15.7,0.0,0.0,2.7
674,新莊區,塭仔圳十米園道(新莊歐洲村),25.05186,121.44247,35.0,5.3,12.2,0.0,6.1,3.5
675,新莊區,塭仔底濕地公園,25.05635,121.45438,25.0,9.4,11.6,0.0,0.0,6.8
676,新莊區,塭仔底濕地公園(中華路),25.05645,121.45222,24.0,4.9,7.8,0.0,0.0,8.3
677,新莊區,大眾廟,25.0374,121.458,28.0,5.0,8.8,0.0,0.0,4.2
678,新莊區,天祥街31巷口(雍玥社區),25.0286,121.41754,40.0,1.4,16.4,0.0,14.4,0.6
679,新莊區,宏匯廣場,25.05931,121.44908,51.0,5.8,4.8,1.9,0.0,1.4
680,新莊區,宏匯思源廣場,25.05745,121.45905,30.0,0.9,4.3,0.0,2.3,2.8
681,新莊區,幸福中環路口,25.04903,121.44289,12.0,3.8,4.7,0.0,0.0,3.2
682,新莊區,幸福路678巷口,25.0492,121.45063,13.0,6.2,5.6,1.6,0.0,40.0
683,新莊區,幸福路753巷口,25.04914,121.44834,19.0,5.4,4.6,1.7,0.0,22.0
684,新莊區,廣停一機車停車場,25.06209,121.45766,15.0,4.7,4.6,0.8,0.0,12.4
685,新莊區,建中街90巷口,25.03659,121.4469,12.0,6.7,3.7,4.0,0.0,34.9
686,新莊區,建國一路平面停車場,25.02394,121.43491,18.0,4.6,5.2,0.1,0.0,0.6
687,新莊區,建福公園,25.02769,121.42669,33.0,12.6,17.5,0.0,0.0,8.3
688,新莊區,後港公園,25.02536,121.42835,35.0,17.1,21.7,0.0,0.0,11.6
689,新莊區,復興化成路口,25.04457,121.46453,15.0,4.6,5.0,0.2,0.0,0.6
690,新莊區,思源中原東路口(東南側),25.05369,121.4601,35.0,1.4,9.2,0.0,7.2,1.6
691,新莊區,思源路192巷口,25.04823,121.4601,23.0,4.5,5.5,0.0,0.0,15.8
692,新莊區,思源路593巷口,25.05954,121.45962,16.0,3.7,3.8,0.5,0.0,3.7
693,新莊區,思賢公園(北側),25.04792,121.45672,18.0,8.6,7.6,2.2,0.0,18.6
694,新莊區,思賢國小,25.04629,121.4577,65.0,21.6,27.4,0.0,0.0,18.2
695,新莊區,思賢國小(自由街),25.04551,121.45587,21.0,10.5,9.4,2.6,0.0,24.2
696,新莊區,捷運丹鳳站(1號出口),25.02903,121.4228,54.0,25.6,25.9,3.5,0.0,0.3
697,新莊區,捷運幸福站,25.04988,121.46018,58.0,20.7,20.5,3.2,0.0,3.0
698,新莊區,捷運幸福站(2號出口),25.04955,121.46028,35.0,11.7,11.5,1.9,0.0,7.2
699,新莊區,捷運新北產業園區站,25.06203,121.45918,70.0,31.0,25.1,10.5,0.0,7.5
700,新莊區,捷運新莊副都心站,25.05914,121.4466,43.0,23.7,23.3,3.9,0.0,0.3
701,新莊區,捷運新莊站(1號出口),25.03641,121.45204,69.0,30.1,25.7,9.0,0.0,0.1
702,新莊區,捷運新莊站(2號出口),25.03607,121.45278,54.0,26.7,21.4,9.4,0.0,0.3
703,新莊區,捷運輔大站(1號出口),25.03285,121.43548,31.0,11.8,12.1,1.5,0.0,7.6
704,新莊區,捷運輔大站(4號出口),25.03304,121.43666,52.0,9.6,20.6,0.0,9.6,1.3
705,新莊區,捷運迴龍站(2號出口),25.0211,121.411,11.0,8.0,8.4,0.7,0.0,3.2
706,新莊區,捷運迴龍站(3號出口),25.02276,121.41305,70.0,30.6,33.1,2.0,0.0,0.0
707,新莊區,捷運頭前庄站(1號出口),25.03953,121.4608,90.0,20.9,34.0,0.0,0.0,0.0
708,新莊區,文中三平面停車場,25.03739,121.43473,42.0,0.8,15.9,0.0,13.9,0.0
709,新莊區,新北大道昌平街口(臨時站),25.06035,121.45474,16.0,6.6,6.5,1.1,0.0,12.4
710,新莊區,新北市立圖書館新莊中港分館,25.04643,121.45222,13.0,9.9,7.4,4.0,0.0,20.1
711,新莊區,新月橋,25.03208,121.44982,60.0,24.9,27.9,0.7,0.0,16.8
712,新莊區,新樹公園,25.00338,121.43315,25.0,8.1,15.3,0.0,0.0,4.2
713,新莊區,新樹路258巷口,25.01525,121.43269,19.0,1.1,7.3,0.0,5.3,1.4
714,新莊區,新泰公園,25.0372,121.44495,30.0,15.9,15.2,3.0,0.0,19.8
715,新莊區,新泰國中,25.04316,121.44414,24.0,8.5,11.0,0.0,0.0,1.3
716,新莊區,新泰游泳池,25.04616,121.44228,40.0,7.7,19.6,0.0,10.8,0.8
717,新莊區,新泰路255巷口,25.03936,121.4427,20.0,10.3,13.8,0.0,0.0,2.4
718,新莊區,新莊勞工中心,25.02033,121.43374,26.0,4.0,5.3,0.0,0.0,1.3
719,新莊區,新莊國民運動中心,25.03932,121.44898,52.0,8.7,14.3,0.0,0.0,17.4
720,新莊區,新莊國民運動中心(和興街),25.03891,121.44759,12.0,3.8,3.0,1.4,0.0,33.5
721,新莊區,新莊快樂公園,25.03033,121.44355,27.0,8.4,15.5,0.0,0.0,4.9
722,新莊區,新莊文化藝術中心,25.04714,121.4445,40.0,7.5,8.8,0.0,0.0,1.3
723,新莊區,新莊棒球場,25.04138,121.44609,69.0,17.7,24.6,0.0,0.0,9.0
724,新莊區,新莊棒球場(和興街),25.04069,121.44654,37.0,8.2,8.9,0.5,0.0,14.8
725,新莊區,新莊田徑場,25.04341,121.45259,42.0,7.9,7.8,1.3,0.0,33.6
726,新莊區,新莊運動公園地下停車場,25.043,121.44941,14.0,9.3,6.3,4.4,0.0,25.4
727,新莊區,新莊體育館,25.04078,121.45255,47.0,10.8,11.8,0.6,0.0,17.7
728,新莊區,昌平公園,25.05866,121.45811,55.0,1.0,9.5,0.0,7.5,1.7
729,新莊區,昌平國小,25.05658,121.45685,18.0,5.3,7.0,0.0,0.0,8.8
730,新莊區,昌盛橋,25.04973,121.45317,20.0,12.3,10.5,3.6,0.0,25.1
731,新莊區,昌隆國小,25.05213,121.45489,46.0,23.6,21.9,5.2,0.0,20.9
732,新莊區,榮富國小,25.05172,121.44659,26.0,19.9,16.3,6.7,0.0,15.0
733,新莊區,民安國小(東側),25.02259,121.42873,17.0,6.0,10.6,0.0,0.0,6.2
734,新莊區,民安東民全街口,25.02077,121.42956,25.0,4.9,8.6,0.0,0.0,5.2
735,新莊區,民安西路252巷,25.01372,121.42485,15.0,4.6,7.8,0.0,0.0,9.0
736,新莊區,民安西路468巷口,25.00796,121.43176,25.0,1.8,9.9,0.0,7.8,0.0
737,新莊區,民安西路88巷口,25.01912,121.42703,18.0,8.5,9.6,0.2,0.0,18.8
738,新莊區,潭底溝休憩廣場,25.02191,121.42636,10.0,3.2,3.1,0.5,0.0,22.9
739,新莊區,瓊林公園,25.02629,121.44244,30.0,4.0,13.3,0.0,8.7,0.3
740,新莊區,瓊林南路101巷口,25.01258,121.4343,33.0,0.8,9.6,0.0,7.6,0.0
741,新莊區,瓊泰市民活動中心,25.02926,121.44312,15.0,6.9,6.2,1.8,0.0,18.5
742,新莊區,登龍平面停車場,25.03662,121.45654,32.0,4.3,12.2,0.0,7.3,5.8
743,新莊區,福基公園,25.05816,121.46086,40.0,13.1,18.0,0.0,0.0,10.2
744,新莊區,福壽公園,25.05151,121.45758,46.0,23.7,23.5,3.7,0.0,10.9
745,新莊區,福壽昌智路口,25.05614,121.45804,30.0,5.8,6.5,0.1,0.0,40.5
746,新莊區,福德二街35號,25.05719,121.4623,15.0,11.3,8.6,4.4,0.0,18.1
747,新莊區,福慧新知八路口,25.06204,121.45519,20.0,11.5,4.7,8.5,0.0,1.3
748,新莊區,福營國中,25.02532,121.42198,15.0,0.4,4.0,0.0,2.0,0.6
749,新莊區,福營行政中心,25.02413,121.42387,43.0,11.6,14.0,0.0,0.0,7.3
750,新莊區,福祿1號公園,25.06386,121.4638,15.0,3.7,5.3,0.0,0.0,9.0
751,新莊區,福美公園,25.05503,121.46106,45.0,17.9,17.3,3.3,0.0,10.6
752,新莊區,立泰里(中環路二段),25.04568,121.44213,25.0,5.7,9.0,0.0,0.0,7.3
753,新莊區,臺北醫院,25.04358,121.45978,39.0,7.3,7.1,1.3,0.0,6.2
754,新莊區,興化公園,25.06523,121.46112,55.0,16.1,20.7,0.0,0.0,4.2
755,新莊區,行政院新莊聯合辦公大樓,25.05595,121.44443,51.0,11.5,9.4,3.8,0.0,0.0
756,新莊區,西盛公園,25.01711,121.42805,24.0,9.2,13.6,0.0,0.0,13.0
757,新莊區,西盛廣場,25.00089,121.43149,39.0,8.5,21.2,0.0,11.4,1.0
758,新莊區,西盛館,25.01191,121.43271,20.0,2.3,3.5,0.0,0.0,2.4
759,新莊區,覺明寺(豐年街53巷),25.03172,121.44721,11.0,8.7,5.8,4.2,0.0,36.3
760,新莊區,豐年國小,25.0307,121.44324,28.0,9.5,15.5,0.0,0.0,8.1
761,新莊區,豐年陸橋,25.02967,121.44754,18.0,8.6,7.2,2.6,0.0,28.0
762,新莊區,輔仁大學附設醫院,25.03927,121.431,41.0,16.1,8.3,10.2,0.0,0.7
763,新莊區,遠東動力企業總部,25.03113,121.42999,26.0,1.6,6.6,0.0,4.6,0.1
764,新莊區,遠東動力企業總部(福營路),25.03033,121.43045,30.0,1.5,6.2,0.0,4.2,0.4
765,新莊區,長青公園,25.04246,121.45662,11.0,5.9,7.6,0.0,0.0,2.4
766,新莊區,雙鳳公園,25.02644,121.41398,11.0,7.6,4.8,3.9,0.0,31.2
767,新莊區,頭前國中,25.05444,121.45916,51.0,23.0,14.1,12.3,0.0,1.0
768,新莊區,頭前國小,25.05257,121.46506,46.0,5.0,10.9,0.0,5.1,4.8
769,新莊區,頭前國小(化成路),25.0535,121.46624,12.0,3.9,5.3,0.0,0.0,3.5
770,新莊區,頭前運動公園,25.05165,121.46211,60.0,9.2,11.4,0.0,0.0,12.7
771,新莊區,頭前運動公園(頭前路),25.05237,121.46362,22.0,4.3,7.8,0.0,0.0,5.4
772,新莊區,麗水富貴路口(聯合公園社區),25.05697,121.45162,50.0,16.3,21.4,0.0,0.0,11.4
773,新莊區,黃城公園,25.05238,121.44824,38.0,26.1,25.8,4.3,0.0,14.1
774,新莊區,黃城公園(中榮街),25.05277,121.44883,11.0,7.4,5.2,3.3,0.0,25.7
775,新莊區,龍安成德街口,25.0191,121.42267,12.0,4.7,4.5,0.9,0.0,30.5
776,新莊區,龍安福營路口,25.02022,121.41931,15.0,4.4,4.9,0.2,0.0,18.9
777,新莊區,龍鳳公園,25.021435,121.4169,52.0,11.5,13.4,0.0,0.0,2.0
778,板橋區,三抱竹,24.99864,121.44139,34.0,10.6,16.4,0.0,0.0,5.4
779,板橋區,三民永豐街口,25.02104,121.47917,13.0,4.9,6.5,0.0,0.0,3.8
780,板橋區,三民翠華街口,25.02317,121.48024,10.0,5.2,3.7,2.3,0.0,31.6
781,板橋區,中山國中,25.01856,121.46751,34.0,13.8,18.2,0.0,0.0,2.5
782,板橋區,中山國小地下停車場,25.0008,121.44859,18.0,5.6,6.2,0.3,0.0,10.3
783,板橋區,中山路二段295巷口,25.01851,121.47835,20.0,1.6,8.8,0.0,6.8,1.0
784,板橋區,中山路二段416巷38弄口,25.01936,121.48153,14.0,3.2,5.7,0.0,0.0,4.8
785,板橋區,中山路二段443巷口,25.02051,121.48102,23.0,6.9,10.3,0.0,0.0,7.8
786,板橋區,中山路二段565巷,25.02263,121.48402,15.0,4.4,5.7,0.0,0.0,16.1
787,板橋區,中山路二段90巷,25.01634,121.47523,13.0,6.5,5.2,2.2,0.0,19.2
788,板橋區,中正新月二街口(富江翠社區),25.02586,121.45437,40.0,3.7,8.6,0.0,4.3,4.7
789,板橋區,中正新月二街口(青翠社區),25.0269,121.45472,40.0,4.4,12.3,0.0,7.3,1.8
790,板橋區,中正路145巷口,25.01587,121.4566,18.0,9.1,5.0,5.4,0.0,29.4
791,板橋區,中華電信學院,25.00801,121.46684,9.0,4.6,2.3,3.0,0.0,15.8
792,板橋區,中華電信板橋雲端資料中心,24.9953,121.45825,45.0,2.6,10.5,0.0,7.5,0.7
793,板橋區,五權公園地下停車場,24.99265,121.46463,25.0,8.9,12.0,0.0,0.0,6.4
794,板橋區,亞東醫院,24.99837,121.45318,61.0,7.3,40.9,0.0,32.6,0.0
795,板橋區,仁化文新路口,25.03486,121.47928,36.0,9.7,14.4,0.0,0.0,13.4
796,板橋區,仁愛路62巷(14&24弄口),24.99821,121.45998,29.0,2.4,10.4,0.0,7.6,4.7
797,板橋區,介壽街/文化路一段188巷9弄口,25.01979,121.46856,16.0,7.6,5.7,3.1,0.0,13.7
798,板橋區,信義公園市民活動中心,24.99181,121.45713,49.0,23.8,31.6,0.0,0.0,9.7
799,板橋區,信義和平路口,24.99455,121.45721,15.0,5.6,5.7,0.8,0.0,9.6
800,板橋區,信義路163巷口,24.99271,121.45848,17.0,9.2,9.5,1.1,0.0,8.6
801,板橋區,健華新城社區,25.01927,121.4653,72.0,19.0,17.2,4.7,0.0,9.0
802,板橋區,僑中二街92巷口,25.00879,121.44632,21.0,9.5,5.6,5.3,0.0,7.5
803,板橋區,光復光榮巷口,25.02139,121.48473,13.0,3.3,6.4,0.0,0.0,2.8
804,板橋區,光復國小,25.01501,121.48169,38.0,13.4,15.9,0.0,0.0,4.5
805,板橋區,光復街/中山路二段412巷口,25.01902,121.48399,15.0,3.4,4.9,0.0,0.0,16.7
806,板橋區,光復高中,25.01735,121.48258,37.0,3.2,10.6,0.0,7.0,0.3
807,板橋區,八德公園,25.02378,121.47482,14.0,4.6,3.8,1.5,0.0,29.7
808,板橋區,力行新村,24.99917,121.44347,12.0,7.3,4.6,3.7,0.0,26.1
809,板橋區,南雅公園,25.00376,121.45526,45.0,18.1,19.3,1.6,0.0,16.2
810,板橋區,南雅東路(画世代社區),25.00748,121.45364,40.0,0.1,3.7,0.0,1.7,0.6
811,板橋區,南雅西路一段(画世代社區),25.00688,121.45271,40.0,0.1,4.0,0.0,2.0,0.7
812,板橋區,南雅西路二段145巷,25.01171,121.45172,18.0,10.6,6.7,5.6,0.0,15.5
813,板橋區,四川忠孝路口,25.00149,121.45924,39.0,8.6,13.3,0.0,0.0,4.9
814,板橋區,四川遠東路口,24.99856,121.45759,60.0,1.8,5.1,0.0,3.0,2.4
815,板橋區,四維公園地下停車場,25.02569,121.46392,93.0,26.6,29.4,1.2,0.0,31.1
816,板橋區,國光公園,25.0198,121.454,42.0,17.8,22.9,0.0,0.0,4.8
817,板橋區,國光里(國光路),25.0178,121.45847,43.0,18.6,14.8,6.6,0.0,29.2
818,板橋區,國慶路149巷口,24.99605,121.46151,14.0,8.6,5.7,4.2,0.0,17.7
819,板橋區,國泰街111巷口,25.00609,121.46617,43.0,23.8,23.3,4.1,0.0,26.6
820,板橋區,埔墘國小,25.01908,121.47372,34.0,13.3,13.5,1.8,0.0,28.5
821,板橋區,埤墘公園,25.02332,121.47422,37.0,11.9,8.7,5.0,0.0,35.2
822,板橋區,夢奇地公園(文化路一段),25.017,121.4638,45.0,12.6,18.1,0.0,0.0,8.3
823,板橋區,大明街20巷19弄口,25.00306,121.45714,43.0,20.5,22.1,1.5,0.0,17.4
824,板橋區,大觀國中,25.01076,121.44698,99.0,19.5,32.2,0.0,0.0,1.0
825,板橋區,大觀段平面停車場,25.005,121.45064,18.0,0.8,5.7,0.0,3.7,1.0
826,板橋區,大觀路一段75巷,25.00406,121.44925,16.0,1.4,7.7,0.0,5.7,0.8
827,板橋區,大觀路二段19巷,25.00256,121.45079,29.0,13.1,12.4,2.6,0.0,13.4
828,板橋區,大觀路二段1巷,25.00382,121.44863,24.0,6.1,9.5,0.0,0.0,5.9
829,板橋區,大觀路二段265巷3弄口,24.99828,121.44286,10.0,6.5,2.3,5.1,0.0,42.2
830,板橋區,崑崙公園,24.99341,121.42964,32.0,5.7,9.0,0.0,0.0,10.2
831,板橋區,崑崙活力廣場,24.99402,121.43294,52.0,4.2,9.4,0.0,4.6,26.4
832,板橋區,府中汽車停車場,25.00745,121.45882,28.0,4.5,5.9,0.0,0.0,8.5
833,板橋區,府中立體停車場,25.00979,121.45436,15.0,7.6,6.9,1.8,0.0,17.5
834,板橋區,廣福公園,24.991644,121.462875,30.0,9.7,14.5,0.0,0.0,5.1
835,板橋區,後埔國小,25.00339,121.4643,12.0,6.4,2.3,5.1,0.0,37.3
836,板橋區,後埔國小(實踐路/重慶路155巷口),25.00412,121.46417,24.0,9.7,7.7,3.4,0.0,17.4
837,板橋區,忠孝國中,25.00488,121.46129,66.0,12.4,14.3,0.0,0.0,6.6
838,板橋區,忠孝國中地下停車場,25.00378,121.46241,20.0,11.9,8.1,5.5,0.0,20.6
839,板橋區,懷德街233巷(環翠社區),25.029,121.48148,40.0,11.2,18.4,0.0,0.0,10.0
840,板橋區,懷石公園,25.03114,121.48137,17.0,7.7,8.9,0.0,0.0,14.5
841,板橋區,振義里公園,25.02389,121.48397,30.0,9.2,12.4,0.0,0.0,17.9
